"index","id","name","alias","type","rating","review_count","price","location","latitude","longitude"
"6290","U8C9sYteM_RdwClCmpq8kQ","Sushi Ajito","sushi-ajito-los-angeles","japanese","3.5",268,"2",90028,"34.0946","-118.338"
"6291","WnycWhQALRxguA4O55CAzw","Sam's Fresh Donuts","sams-fresh-donuts-glendale-4","donuts","4.5",30,"1",91201,"34.1683","-118.286"
"6292","e2Av_-iq6AbwbCFIuiwYaw","Baja Fresh","baja-fresh-toluca-lake","mexican","3",100,"1",91602,"34.152","-118.366"
"6293","Iqvjgl3rmqehs8FGENZKDw","Garage Pizza","garage-pizza-los-angeles-2","pizza","3.5",856,"1",90029,"34.0954","-118.283"
"6294","oa7UJVXl78nII1xJCM7Eew","Zovk Market","zovk-market-los-angeles","delis","4",14,"2",91601,"34.1726","-118.371"
"6295","HKvzuUJNlUPGIYVhHzGNGg","Los Burritos","los-burritos-north-hollywood-2","mexican","3.5",116,"1",91601,"34.1719","-118.379"
"6296","568kyGe1J--6ObRnr8kxsw","McDonald's","mcdonalds-hollywood-19","hotdogs","2",181,"1",90028,"34.0966","-118.327"
"6297","aO0VxO-ga1OZsPGXAfgU7w","Joe's Pizza","joes-pizza-west-hollywood-15","pizza","3.5",379,"1",90069,"34.0937","-118.378"
"6298","p8DKLpFfRq637Y0IdVQ_qA","The French Crepe","the-french-crepe-hollywood","creperies","3",169,"2",90068,"34.1024","-118.339"
"6299","tXdHP5GBuwdMD1w2MIBBrg","The Spirit Shoppe","the-spirit-shoppe-los-angeles-3","beer_and_wine","3.5",8,"2",90028,"34.0981","-118.33"
"6300","tyyA8jygber99YeYhHrImw","Mardi Restaurant","mardi-restaurant-west-hollywood","newamerican","4",148,"2",90069,"34.0909","-118.375"
"6301","-smKC6nVyQInAobqfHzmnQ","Papa John's Pizza","papa-johns-pizza-burbank","pizza","2.5",57,"1",91502,"34.1541","-118.326"
"6302","lqBdtPVN5uutCvLJsEPnXw","Bezian's Bakery","bezians-bakery-los-angeles","bakeries","4.5",56,"2",90029,"34.091","-118.293"
"6303","2a6tYPrAOh6CvhxJBEi88Q","Wa Sushi & Bistro","wa-sushi-and-bistro-west-hollywood-2","japanese","4",265,"3",90069,"34.0908","-118.376"
"6304","L2yfgrEDl_9D2sCB4BrnPg","Tub Tim Siam","tub-tim-siam-los-angeles","thai","4",158,"2",90027,"34.1039","-118.287"
"6305","1M_7ce-Q8vmmgfyNoPHOmg","Dragon Street Chinese","dragon-street-chinese-north-hollywood-2","chinese","3.5",342,"2",91601,"34.161","-118.373"
"6306","zeiOI-Y70XvGnPOPbdzC4w","Groundwork Coffee Co.","groundwork-coffee-co-los-angeles-31","coffee","4.5",303,"2",91601,"34.1689","-118.378"
"6307","klrkdfq7esfEAW4VFrSj9g","Greco's New York Pizzeria","grecos-new-york-pizzeria-los-angeles-3","pizza","2.5",126,"1",90028,"34.1014","-118.33"
"6308","E9KxaKLZavLtTsLlL17-SA","Cafe Paris","cafe-paris-los-angeles","cafes","3.5",76,"1",90029,"34.0912","-118.306"
"6309","BRt5smUkyeCtS0blZbx7dw","Arby's","arbys-north-hollywood","sandwiches","3",63,"1",91601,"34.1645","-118.374"
"6310","eJ1ma-fuxCMTo0psjivQyg","Tres Amigos Restaurant","tres-amigos-restaurant-los-angeles-2","salvadoran","3.5",27,"2",90029,"34.091","-118.296"
"6311","mvw8D8707_Clo2EQuTUBbQ","Focus Room Cafe","focus-room-cafe-burbank","breakfast_brunch","3.5",3,"2",91505,"34.1581","-118.301"
"6312","VHcL2dBlks1VDAv76PfuDw","Zoo Grill","zoo-grill-los-angeles","hotdogs","3",13,"2",90027,"34.15","-118.284"
"6313","wOpdFltHemP5tCAEx6l4kg","El Pollo Loco","el-pollo-loco-los-angeles-62","hotdogs","2",74,"1",90027,"34.0984","-118.307"
"6314","uMlZ25dMrMipeMKReO0zew","Fish Dish Grilled Seafood","fish-dish-grilled-seafood-north-hollywood","seafood","3.5",269,"2",91601,"34.1676","-118.376"
"6315","0QYR8AiPTm2vqhwGUSs4mw","Babalu Cafe","babalu-cafe-los-angeles","breakfast_brunch","4.5",13,"1",90038,"34.0896","-118.335"
"6316","EcV8hua92IsWAoTHH9fpTg","Denny's","dennys-los-angeles-23","diners","2.5",220,"1",90028,"34.0984","-118.315"
"6317","ZvqcDl3NDfJxTEag9_CZ7Q","Pizza Hut","pizza-hut-north-hollywood","pizza","2",75,"1",91602,"34.1507","-118.37"
"6318","FfURzF-ilKQE7MIR4ckY2g","King's Thai Food","kings-thai-food-los-angeles","thai","3.5",112,"1",90038,"34.0941","-118.327"
"6319","8OXRUehx2QU6U67UCpmB1w","Taco Bell","taco-bell-universal-city-3","hotdogs","3",4,"1",91608,"34.1355","-118.351"
"6320","a3Iz4f_bnWymrTxpsEgr9A","Fat Tomato Pizza","fat-tomato-pizza-los-angeles","pizza","3",110,"2",90028,"34.0972","-118.339"
"6321","k0Ijaxtbsx3qyIcbGWshDQ","The Deli at Little Dom's","the-deli-at-little-doms-los-angeles","delis","3.5",66,"2",90027,"34.1109","-118.287"
"6322","QQTMtl5-cN7htcwxKbdxUQ","New York Cafe","new-york-cafe-los-angeles","pizza","4",66,"1",90027,"34.0983","-118.298"
"6323","1ZKjeb403_7snak3i2VLqg","Sushi 101","sushi-101-north-hollywood","sushi","3.5",126,"2",91602,"34.1505","-118.378"
"6324","QFVWl3uCiQuixPbhI2vOCg","Tacos El Patio","tacos-el-patio-los-angeles","mexican","4",55,"1",90029,"34.0921","-118.31"
"6325","CZRhx658BtsAYPph-Fgshw","Pizza Man","pizza-man-north-hollywood-4","pizza","3.5",479,"1",91601,"34.1646","-118.369"
"6326","KWKkQHHwVBPS_4abj-DaYw","Huitlacoche","huitlacoche-los-angeles-18","foodtrucks","4.5",93,"1",90017,"34.0607","-118.345"
"6327","lWVa6x2vdrTcGhb_xUxPxw","McDonald's","mcdonalds-los-angeles-27","hotdogs","1.5",92,"1",90027,"34.0978","-118.309"
"6328","J3DZJIuPr59Hd4fSlVv18A","Armando's Hot Food","armandos-hot-food-los-angeles-2","mexican","4.5",23,"1",90028,"34.0946","-118.31"
"6329","1rwTaABGIMCZu4GWabu3eQ","Domino's Pizza","dominos-pizza-los-angeles-38","pizza","2.5",76,"1",90027,"34.102","-118.3"
"6330","qqSsylr1Q1TXbf8uPK0EEA","Hunan Cafe","hunan-cafe-los-angeles-2","chinese","3.5",198,"2",90046,"34.098","-118.364"
"6331","g5rxermm5u_B0mfbsvuwbg","Taco Bell","taco-bell-burbank-4","hotdogs","2",88,"1",91505,"34.1657","-118.353"
"6332","rNYQ-833vSb5Z7fkPwzA3A","Riot House Restaurant & Bar","riot-house-restaurant-and-bar-west-hollywood","newamerican","3.5",233,"3",90069,"34.0953","-118.373"
"6333","JTYSNOYAnH-ZDyfadULkiQ","Niko Niko Sushi","niko-niko-sushi-west-hollywood","sushi","4",314,"2",90069,"34.0908","-118.375"
"6334","aouXorCUwEHAluOYZ3xp3w","The Flame Broiler","the-flame-broiler-north-hollywood","hotdogs","2.5",114,"1",91601,"34.1642","-118.369"
"6335","kvTk6OsE4w0sgTPNoxk95w","Volcano Wok","volcano-wok-los-angeles","chinese","3",65,"1",90028,"34.0977","-118.343"
"6336","eT6Zb_xBsOKGKZd97X0XHg","Aura Thai Hollywood","aura-thai-hollywood-los-angeles","salad","4",149,"1",90027,"34.097","-118.292"
"6337","t6mY3hQvmIib3yvKkN53tw","Vim's Thai Restaurant","vims-thai-restaurant-los-angeles","thai","3.5",66,"2",90029,"34.0877","-118.309"
"6338","8H0hCtTdyVwBvtLeCJ2TVQ","Ralph's","ralphs-west-hollywood-8","grocery","3",131,"2",90038,"34.0936","-118.344"
"6339","RCph4EDUQ4LpQbnsuwvBvA","Station Hollywood","station-hollywood-los-angeles","lounges","3",35,"2",90028,"34.1014","-118.325"
"6340","21TIwq-BTC8O1BRx4CESew","Vim Thai-Chinese Restaurant","vim-thai-chinese-restaurant-los-angeles-2","thai","3.5",161,"2",90027,"34.1016","-118.302"
"6341","7rAPmEcUjMopYUMwQMPQFA","Mamakingstonkitchen","mamakingstonkitchen-los-angeles","caribbean","2",10,"2",90046,"34.0982","-118.352"
"6342","jdDwyrqzXD9YXIjISxSfxg","Gardenia Restaurant and Lounge","gardenia-restaurant-and-lounge-w-hollywood","theater","3",62,"2",90038,"34.0904","-118.343"
"6343","iZVlDZeqxCXGQpyS08LiiQ","Levon's Quality Food","levons-quality-food-los-angeles","foodtrucks","3.5",11,"1",90027,"34.0981","-118.293"
"6344","QFb7n7gi6u1b8bmHpi0f6w","Sam's on Sunset","sams-on-sunset-los-angeles","bagels","3.5",290,"1",90046,"34.0979","-118.361"
"6345","ngqNbwTLMcro79ART0ASvg","Big Mama's & Papa's Pizzeria","big-mamas-and-papas-pizzeria-los-angeles","pizza","3",202,"2",90046,"34.0984","-118.35"
"6346","9Phrfbp0KMo2yMESvlwyCA","Jersey Mike's Subs","jersey-mikes-subs-west-hollywood-2","sandwiches","4",183,"1",90046,"34.0906","-118.345"
"6347","xlFgotnLp82nyrzIMqCSUw","Del Taco","del-taco-los-angeles-13","mexican","2.5",159,"1",90029,"34.0963","-118.285"
"6348","V9-rZgy7lpYMRtoFhaKL1Q","Amazing Thai Cuisine","amazing-thai-cuisine-north-hollywood","thai","4",198,"1",91601,"34.1648","-118.362"
"6349","tZ6XmOP00to1lbtLXWyPVQ","Randy's Donuts","randys-donuts-los-angeles-7","donuts","5",24,"1",90028,"34.1026","-118.34"
"6350","f0YvYgdEay1krnl4oGcjiQ","Los Burritos","los-burritos-los-angeles-4","mexican","2.5",242,"1",90027,"34.0984","-118.297"
"6351","lLnpau3qiNsez1XOb_doJg","Catalina Bar & Grill","catalina-bar-and-grill-los-angeles","jazzandblues","3",369,"3",90028,"34.0986","-118.337"
"6352","TJEnDvOIJ0YLUBdVTGKmcg","Chez Salim Chicken and Rice Food Truck","chez-salim-chicken-and-rice-food-truck-hollywood","foodtrucks","3.5",39,"1",90028,"34.1","-118.326"
"6353","KpzzDeOPQB6rVQ68k7u98Q","Panda Express","panda-express-universal-city","chinese","2",38,"1",91608,"34.1361","-118.352"
"6354","fplDtw6Sk7tDHCI1S-ZOWA","Kavar Catering","kavar-catering-los-angeles-2","mediterranean","4.5",8,"2",90029,"34.091","-118.294"
"6355","7HJaMzBrF9uHjCIs9aMuDw","Greenhouse Juice Bar","greenhouse-juice-bar-north-hollywood","acaibowls","4.5",150,"1",91601,"34.166","-118.375"
"6356","nOXtrMVrAo-iys0B5TIqSQ","Taco Bell","taco-bell-los-angeles-15","hotdogs","2",82,"1",90029,"34.0884","-118.309"
"6357","Qxvi1hhKPIoOCBNkJ-ytrw","Romancing the Bean Cafe","romancing-the-bean-cafe-burbank-2","coffee","3.5",731,"2",91505,"34.169","-118.344"
"6358","4hxkq3Sar631lNpnLHyqKA","Sahags Basturma Sandwich Shop","sahags-basturma-sandwich-shop-los-angeles","sandwiches","4",34,"1",90027,"34.0983","-118.303"
"6359","qlKXV0juS7G9V6xhVVyqeA","Montrésor","montrésor-los-angeles-2","french","4.5",93,"3",91604,"34.1408","-118.375"
"6360","SVd64a66m_wNMCz_4brrRA","El Gran Burrito","el-gran-burrito-los-angeles","mexican","3.5",329,"1",90029,"34.0906","-118.293"
"6361","gt6hFfo8GjdKrmi3jFoE9Q","Pizza Bella","pizza-bella-los-angeles","pizza","2.5",39,"1",90068,"34.1055","-118.337"
"6362","MJ4IgfUGlj5V1gjBmcVDpg","Caioti Pizza Cafe","caioti-pizza-cafe-studio-city","pizza","3.5",545,"2",91604,"34.1491","-118.379"
"6363","FkYkQi7u28BV5FoIZqFaFg","Taco Bell","taco-bell-burbank-3","hotdogs","3",68,"1",91506,"34.1721","-118.334"
"6364","ihhVO0bUgwuD5InZZhreRQ","The Flame Broiler","the-flame-broiler-west-hollywood","asianfusion","3",80,"1",90046,"34.0903","-118.344"
"6365","BCWzdD28Zrw7-DU3c7XzyA","Cahuenga General Store","cahuenga-general-store-north-hollywood","coffee","4.5",167,"1",91601,"34.1704","-118.361"
"6366","kS5m6gJwm6AaEhGgTXdLTQ","Cafe Corner Bistro","cafe-corner-bistro-glendale","tradamerican","3.5",322,"2",91201,"34.1709","-118.295"
"6367","as6-XlIXI9VBsu7PD9cAQg","Cafe Pico Mexican Grill","cafe-pico-mexican-grill-los-angeles","mexican","2.5",8,"2",90027,"34.1499","-118.283"
"6368","12N6ti4JfO74nFDybadpzg","Wendy's","wendys-los-angeles-4","burgers","2.5",90,"1",90027,"34.0959","-118.292"
"6369","F6E7tgedmBiDqEHN5rQ93w","Mendocino Farms","mendocino-farms-los-angeles-11","sandwiches","4.5",92,"2",90049,"34.0532","-118.47"
"6370","R9J6w61WmtNNyEB_cQtwhA","Tavern","tavern-los-angeles-2","newamerican","3.5",1151,"3",90049,"34.0535","-118.463"
"6371","qAPJdPqrZhUJMcMx9desNQ","Palmeri Ristorante","palmeri-ristorante-los-angeles","italian","4",237,"3",90049,"34.0535","-118.464"
"6372","IH5OdO9k2bzk6qhuoJ2B8Q","Divino","divino-los-angeles","italian","4",158,"3",90049,"34.0641","-118.469"
"6373","EGurjnWLUvnWISF8e5vysg","Tender Greens","tender-greens-westwood","newamerican","4",240,"2",90024,"34.0606","-118.444"
"6374","u-b74zN5hyFfIcRZqfx-Tg","The Restaurant at The Getty Center","the-restaurant-at-the-getty-center-los-angeles","newamerican","4",565,"3",90049,"34.0778","-118.476"
"6375","CXvR3yWimM2z7TP-ew5Rvw","Toscana","toscana-los-angeles","italian","4",260,"3",90049,"34.0543","-118.463"
"6376","08k0jjos42MrcMxtiOlPxA","Skylight Gardens","skylight-gardens-los-angeles","italian","4",619,"2",90024,"34.06","-118.444"
"6377","V7h6iFznzyLgN-MFksriYA","Brentwood Restaurant & Lounge","brentwood-restaurant-and-lounge-los-angeles","tradamerican","3.5",160,"3",90049,"34.0651","-118.469"
"6378","vcDXEyrubM6HT_SklfSBIA","West Restaurant & Lounge","west-restaurant-and-lounge-los-angeles","newamerican","4",557,"3",90049,"34.0739","-118.468"
"6379","a858YHV2PZx_HdoBr2g_5g","Soom Soom Fresh Mediterranean","soom-soom-fresh-mediterranean-los-angeles-4","falafel","4.5",62,"2",90049,"34.0644","-118.469"
"6380","Hn91zaI07yBNJeByaGyEMQ","Baltaire","baltaire-los-angeles","steak","4",683,"4",90049,"34.0541","-118.464"
"6381","eQ4L2wqKubLzoeiTg9OhRg","Bar Toscana","bar-toscana-los-angeles","wine_bars","4",114,"3",90049,"34.0543","-118.463"
"6382","Zzueg_h1VFtr-y0bGGBKCw","Belwood Bakery Cafe","belwood-bakery-cafe-los-angeles","bakeries","4.5",352,"1",90049,"34.0651","-118.469"
"6383","cD-fzz1XPJQrWcSkg2rB2A","La Scala","la-scala-beverly-hills-2","italian","3",569,"2",90210,"34.0713","-118.402"
"6384","1GqWY4irDFOpU3g1D1Y1LQ","Trattoria Amici","trattoria-amici-santa-monica","restaurants","4.5",7,"2",90402,"34.0478","-118.492"
"6385","4cPTbusf_dEhsTLWCXuyfQ","Tokyo Doggie Style Food Truck","tokyo-doggie-style-food-truck-beverly-hills","foodtrucks","5",1,"2",90210,"34.0762","-118.394"
"6386","h2XXaRsW_0qxuAl7OUjhSg","BBQ Chicken","bbq-chicken-los-angeles-3","bbq","3.5",284,"2",90024,"34.0635","-118.448"
"6387","FybsCSPeMj0r8Y5EQYvTrA","Mastro's Ocean Club","mastros-ocean-club-malibu-4","seafood","4",1238,"4",90265,"34.0397","-118.576"
"6388","h7ljmAjLKBmUiXTblH_uzg","Holy Cow BBQ","holy-cow-bbq-santa-monica","bbq","3.5",363,"2",90402,"34.0469","-118.49"
"6389","wj2tmqKCEe51ewrWztCBvg","Nagao","nagao-los-angeles","sushi","4",291,"2",90049,"34.0483","-118.491"
"6390","nvKkylFrGBp5RUuuNIEX2Q","Taiko","taiko-los-angeles-2","japanese","4",210,"2",90049,"34.0539","-118.465"
"6391","EcyjfiHLGYspEZeWW9YGow","Kopan Ramen - UCLA","kopan-ramen-ucla-los-angeles","ramen","4",274,"2",90024,"34.0608","-118.446"
"6392","qBiQuYFNV2YZE2GsP7NxCA","Enzo & Angela","enzo-and-angela-los-angeles-2","italian","4",277,"2",90025,"34.0496","-118.462"
"6393","OR28UF7MuMxwenlpg9UF6w","The Tuck Room Tavern","the-tuck-room-tavern-los-angeles","cocktailbars","4",316,"2",90024,"34.059","-118.441"
"6394","JWSgtbeMTjDBuB7msu5now","Sor Tino Restaurant","sor-tino-restaurant-los-angeles","italian","3.5",183,"3",90049,"34.0531","-118.465"
"6395","43ysRFneqcfKSX3IbwyDGA","Benny's Tacos & Chicken Rotisserie","bennys-tacos-and-chicken-rotisserie-santa-monica-2","mexican","4.5",1483,"1",90401,"34.0234","-118.493"
"6396","Aj_O-2Sf3Bqso3vGvvBDVg","Maharaja Cuisine Of India","maharaja-cuisine-of-india-los-angeles-2","indpak","4.5",274,"2",90024,"34.0563","-118.443"
"6397","1HX-qdhio3A6sAPMuPDS7A","SUGARFISH by sushi nozawa","sugarfish-by-sushi-nozawa-los-angeles-9","sushi","4",1032,"3",90049,"34.0535","-118.463"
"6398","jzMqnQLZqqboQparlgrrhA","Asuka","asuka-los-angeles-2","sushi","4.5",156,"3",90024,"34.0531","-118.44"
"6399","CYdNDYe3fFbHbrh88ZoNvA","The Shack In The Back","the-shack-in-the-back-los-angeles","coffee","4.5",54,"2",90049,"34.0776","-118.469"
"6400","gM3q5w3zdaIfqvXpZLaKJA","Cafe Vida","cafe-vida-pacific-palisades","breakfast_brunch","4.5",581,"2",90272,"34.0471","-118.526"
"6401","JFfxD7-6ApzSaXCtKo0Qjg","Maude","maude-beverly-hills","newamerican","4",403,"4",90212,"34.0646","-118.399"
"6402","gUDrVlRXX5hskk3TuPypuQ","Flaming Tacos","flaming-tacos-los-angeles","mexican","4",11,"1",90024,"34.0582","-118.492"
"6403","EwMfxT3R8ZwIpeEexn_TiQ","sweetgreen","sweetgreen-los-angeles-9","salad","4",137,"2",90049,"34.0539","-118.465"
"6404","JG9WAefjwJLZo1BcB-M59w","Blu Jam Café","blu-jam-café-los-angeles-7","breakfast_brunch","4",476,"2",90025,"34.0417","-118.47"
"6405","TjLM-VHOgZ3GSn-N9yoSeA","Maria's Italian Kitchen","marias-italian-kitchen-brentwood","pizza","3.5",156,"2",90049,"34.0645","-118.47"
"6406","UacptELKUlJKapvtg5w7hw","A Votre Sante","a-votre-sante-los-angeles","newamerican","4",391,"2",90049,"34.0482","-118.49"
"6407","yNaW8845RpdmURbIRBXiFw","Barney's Gourmet Hamburgers","barneys-gourmet-hamburgers-los-angeles-4","tradamerican","4",384,"2",90049,"34.0537","-118.464"
"6408","Ov_hVSTRknMXG_DuHAjAyw","Thunderbird","thunderbird-los-angeles","sportsbars","4.5",63,"2",90025,"34.0434","-118.469"
"6409","JuhviwUDIFWQSnyOqlwMTw","Takao","takao-los-angeles","sushi","4",246,"3",90049,"34.0537","-118.464"
"6410","2ZeXLWnQhf1NBY0fj_YXCg","Double Take","double-take-los-angeles","newamerican","4",33,"2",90024,"34.0601","-118.437"
"6411","dOH4Xl02wsVZhs1IqW8ABQ","Pearl Dragon","pearl-dragon-pacific-palisades","asianfusion","4",155,"2",90272,"34.0465","-118.525"
"6412","xJMeZVcjiLQLb-dCoq18Sw","The Courtyard Kitchen","the-courtyard-kitchen-santa-monica","newamerican","4",310,"2",90403,"34.0312","-118.497"
"6413","1c4j2NhUZsfA0gt6B6_cBA","Mr Noodle","mr-noodle-los-angeles","thai","3.5",693,"1",90024,"34.0629","-118.447"
"6414","t7v3kC8hNFHiNoxOQq-W4g","Culina","culina-los-angeles-2","italian","4",454,"3",90048,"34.073","-118.389"
"6415","kSgBOtJIddcBPfmLgQxTjA","Amici Brentwood","amici-brentwood-santa-monica","italian","3.5",121,"3",90402,"34.0481","-118.492"
"6416","CYFXQ-EXUii5Aw5f1AA-YQ","Ono Hawaiian BBQ","ono-hawaiian-bbq-west-los-angeles-2","hawaiian","3.5",208,"1",90025,"34.0406","-118.464"
"6417","zKnkaViDqtoN1uZ_rUVy8A","Burger Lounge","burger-lounge-los-angeles","burgers","4",378,"2",90049,"34.0529","-118.467"
"6418","NUlT44f2EaGn4gaKDeXCYw","Taste at the Palisades","taste-at-the-palisades-pacific-palisades","newamerican","4",340,"2",90272,"34.0454","-118.552"
"6419","Vsc6Fzqa9h2AHc6x1CtlQw","Pearl's Rooftop","pearls-rooftop-west-hollywood-2","bars","4",758,"2",90069,"34.0908","-118.386"
"6420","-VLiaI7aa3RRIKfbvcjqKA","Gladstones","gladstones-pacific-palisades-4","seafood","3",1871,"3",90272,"34.0384","-118.557"
"6421","7Sj9ECR8E_gGQnRU36PceA","Truxton's American Bistro","truxtons-american-bistro-santa-monica","newamerican","4",554,"2",90404,"34.0241","-118.486"
"6422","tIIof6-zqlgxImFNDEIj9g","In-N-Out Burger","in-n-out-burger-los-angeles-5","hotdogs","4",730,"1",90024,"34.0631","-118.448"
"6423","GyOuWB-5RWyf1XQTKjSfIg","Peppone Ristorante","peppone-ristorante-brentwood","italian","3.5",142,"3",90049,"34.065","-118.469"
"6424","fVB1E6J3H9fRvLBc9TX6_g","Wingstop","wingstop-los-angeles-16","chicken_wings","2.5",200,"2",90025,"34.04","-118.466"
"6425","-FEBN1JGv9ae44aathzVIg","Simply Salad","simply-salad-los-angeles-3","salad","4",128,"2",90049,"34.053","-118.466"
"6426","kzxurc0WKaXyjq_P2pJjXg","Soom Soom Fresh Mediterranean","soom-soom-fresh-mediterranean-beverly-hills-2","salad","4",127,"2",90210,"34.0702","-118.405"
"6427","fm7a-Qy4U2iKOHD0kdxOlg","BRÜ HAUS","brü-haus-los-angeles-2","gastropubs","3.5",454,"2",90025,"34.0478","-118.464"
"6428","qOKsBrRBSrOuVBBCvnzrMw","Avra Beverly Hills","avra-beverly-hills-beverly-hills-2","greek","3.5",446,"3",90210,"34.0674","-118.4"
"6429","MFI4Z-UJV3lKEnlTGKmzqw","Rosemary Grill","rosemary-grill-los-angeles-3","mediterranean","4",366,"2",90025,"34.04","-118.465"
"6430","gcf4bQVbiOqglEmYBfbpwQ","Native Foods","native-foods-los-angeles-3","vegan","4",1356,"2",90024,"34.06","-118.446"
"6431","CN9e7rwXBer8le3BPOl-Lg","Quicksand","quicksand-los-angeles","salad","4",261,"1",90025,"34.0401","-118.465"
"6432","WMXFEptwBjLgXRYJV_FzEQ","Bedford & Burns","bedford-and-burns-beverly-hills","tradamerican","4",297,"2",90210,"34.0675","-118.405"
"6433","T4xo8ZVMN53ur5WAfHpjZQ","Nerano","nerano-beverly-hills","italian","4",143,"3",90212,"34.0641","-118.413"
"6434","FjmEYsEtRNaerkOjh07wSQ","BJ's Restaurant & Brewhouse","bjs-restaurant-and-brewhouse-los-angeles-5","pizza","3",523,"2",90024,"34.0629","-118.447"
"6435","nBBOngh6Gqj6BNeIwzOaxw","Sprazzo Cucina Italiana","sprazzo-cucina-italiana-los-angeles","italian","4",209,"2",90024,"34.0553","-118.442"
"6436","yF21Px4UWsuh2Zn1huPv-w","Blue Plate Oysterette","blue-plate-oysterette-santa-monica","seafood","4",1289,"3",90401,"34.0146","-118.498"
"6437","wGMjdu1sRxJCdZ01SGZ-bg","Clay Pit Indian Kitchen","clay-pit-indian-kitchen-los-angeles","indpak","4.5",111,"2",90077,"34.1167","-118.464"
"6438","MOeohUxfAsjOSw4d_C15dg","Naab Cafe","naab-cafe-los-angeles-5","persian","4",498,"2",90024,"34.0573","-118.443"
"6439","x5MIB5olaSq_50jRn-pAXg","Tocaya - Westwood","tocaya-westwood-westwood","mexican","4",51,"2",90024,"34.0595","-118.446"
"6440","Vo-g-UzfeHG5aS4sZyF3rw","CAVA","cava-santa-monica-2","mediterranean","4",267,"1",90401,"34.0156","-118.498"
"6441","PRqcKqVKg38F-n-tjbUizw","Ingo's Tasty Diner","ingos-tasty-diner-santa-monica","newamerican","4.5",566,"2",90403,"34.0258","-118.491"
"6442","_w-_cKv2LoV1BqVdB-AxcQ","Sharky's Woodfired Mexican Grill","sharkys-woodfired-mexican-grill-beverly-hills","mexican","4",241,"2",90210,"34.0704","-118.403"
"6443","zcZWzI0sE51fOV6Ao-c_TA","Lamonica's New York Pizza","lamonicas-new-york-pizza-los-angeles","pizza","4",945,"1",90024,"34.061","-118.447"
"6444","MGZcRMKvabDOK3xdYKxAYQ","Hangry Moon's","hangry-moons-los-angeles","chickenshop","4",52,"2",90024,"34.0623","-118.448"
"6445","iCZjQPADbk9sYHNvjef2Zg","Lemonade","lemonade-los-angeles-6","newamerican","4",436,"2",90049,"34.0643","-118.469"
"6446","mmFT0RqB9PDv8z9TVv9qWA","Tuscan Son","tuscan-son-los-angeles","breakfast_brunch","4.5",226,"2",90025,"34.0516","-118.432"
"6447","8m7LfA9274dVS1wFkcEg2A","Mendocino Farms","mendocino-farms-santa-monica","salad","4.5",413,"2",90401,"34.0212","-118.496"
"6448","NhlorccgXXwWlWxmTzDjug","Via Alloro","via-alloro-beverly-hills-2","italian","3.5",489,"3",90210,"34.0692","-118.4"
"6449","yDYvsxWGx20_V1DUnmRq6w","California Pizza Kitchen at Brentwood","california-pizza-kitchen-at-brentwood-brentwood-2","pizza","3",162,"2",90049,"34.0539","-118.465"
"6450","Noh6OcgMov58CD4Hpmc8eQ","Ensenada Fish Tacos","ensenada-fish-tacos-brentwood","foodstands","4.5",3,"1",90049,"34.0507","-118.475"
"6451","q9A_M140dH_M93jgjI1uvA","Northern Cafe","northern-cafe-los-angeles","chinese","3.5",394,"1",90024,"34.061","-118.447"
